Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
2021-09-25,333,662,996,1325,1658,1987,2321,2650,2983,3312,3646,3975,4308,4637,4971,5300,5633,5962,6296,6625,6958,7287,7621,7950,8283,8613,8946,9275,9608,9938,10271,10600,10934,11263,11596,11925,12259,12588,12921,13250,13584,13913,14246,14575,14909,15238,15571,15900,16234,16563,16896,17226,17559,17888,18221,18551,18884,19213,19546,19876,20209,20538,20872,21201,21534,21863,22197,22526,22859,23188,23522,23851,24184,24513,24847,25176,25509,25839,26172,26501,26834,27164,27497,27826,28159,28489,28822,29151,29485,29814,30147,30476,30810,31139,31472,31801,32135,32464,32797,33127,33460,33789,34122,34452,34785,35114,35447,35777,36110,36439,36772,37102,37435,37764,38097,38427,38760,39089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-10-02,331,659,990,1318,1649,1977,2308,2636,2967,3295,3626,3954,4285,4613,4944,5272,5603,5931,6262,6590,6921,7249,7580,7908,8239,8567,8898,9226,9557,9885,10216,10544,10875,11203,11534,11862,12194,12521,12853,13180,13512,13840,14171,14499,14830,15158,15489,15817,16148,16476,16807,17135,17466,17794,18125,18453,18784,19112,19443,19771,20102,20430,20761,21089,21420,21748,22079,22407,22738,23066,23397,23725,24056,24384,24715,25043,25374,25702,26033,26361,26692,27020,27351,27680,28011,28339,28670,28998,29329,29657,29988,30316,30647,30975,31306,31634,31965,32293,32624,32952,33283,33611,33942,34270,34601,34929,35260,35588,35919,36247,36578,36906,37237,37565,37896,38224,38555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-10-09,329,655,985,1311,1641,1967,2297,2623,2952,3279,3608,3935,4264,4591,4920,5247,5576,5903,6232,6559,6888,7215,7544,7870,8200,8526,8856,9182,9511,9838,10167,10494,10823,11150,11479,11806,12135,12462,12791,13118,13447,13774,14103,14430,14759,15085,15415,15741,16070,16397,16726,17053,17382,17709,18038,18365,18694,19021,19350,19677,20006,20333,20662,20989,21318,21645,21974,22300,22629,22956,23285,23612,23941,24268,24597,24924,25253,25580,25909,26236,26565,26892,27221,27548,27877,28204,28533,28860,29189,29515,29844,30171,30500,30827,31156,31483,31812,32139,32468,32795,33124,33451,33780,34107,34436,34763,35092,35419,35748,36075,36403,36730,37059,37386,37715,38042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-10-16,327,652,979,1304,1631,1956,2283,2608,2935,3260,3588,3912,4240,4564,4892,5216,5544,5868,6196,6521,6848,7173,7500,7825,8152,8477,8804,9129,9456,9781,10109,10433,10761,11085,11413,11737,12065,12389,12717,13042,13369,13694,14021,14346,14673,14998,15325,15650,15977,16302,16630,16954,17282,17606,17934,18258,18586,18911,19238,19563,19890,20215,20542,20867,21194,21519,21846,22171,22498,22823,23151,23475,23803,24127,24455,24779,25107,25432,25759,26084,26411,26736,27063,27388,27715,28040,28367,28692,29019,29344,29671,29996,30324,30648,30976,31300,31628,31953,32280,32605,32932,33257,33584,33909,34236,34561,34888,35213,35540,35865,36192,36517,36845,37169,37497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-10-23,325,648,974,1297,1623,1946,2272,2595,2920,3243,3569,3892,4218,4541,4867,5190,5515,5838,6164,6487,6813,7136,7462,7785,8110,8433,8759,9082,9408,9731,10057,10380,10705,11028,11354,11677,12003,12326,12652,12975,13300,13623,13949,14272,14598,14921,15247,15570,15895,16218,16544,16867,17193,17516,17842,18165,18490,18813,19139,19462,19788,20111,20437,20760,21085,21408,21734,22057,22383,22706,23032,23355,23680,24003,24329,24652,24978,25301,25627,25950,26275,26598,26924,27247,27573,27896,28222,28545,28870,29193,29519,29842,30168,30491,30817,31140,31465,31788,32114,32437,32763,33086,33412,33735,34060,34383,34709,35032,35358,35681,36007,36330,36655,36978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-10-30,322,645,967,1290,1612,1935,2258,2580,2903,3225,3548,3870,4193,4516,4838,5161,5483,5806,6128,6451,6774,7096,7419,7741,8064,8386,8709,9032,9354,9677,9999,10322,10645,10967,11290,11612,11935,12257,12580,12903,13225,13548,13870,14193,14515,14838,15161,15483,15806,16128,16451,16773,17096,17419,17741,18064,18386,18709,19032,19354,19677,19999,20322,20644,20967,21290,21612,21935,22257,22580,22902,23225,23548,23870,24193,24515,24838,25160,25483,25806,26128,26451,26773,27096,27419,27741,28064,28386,28709,29031,29354,29677,29999,30322,30644,30967,31289,31612,31935,32257,32580,32902,33225,33547,33870,34193,34515,34838,35160,35483,35806,36128,36451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-11-06,321,642,963,1284,1605,1926,2247,2568,2889,3210,3531,3852,4173,4494,4815,5136,5457,5778,6099,6420,6741,7062,7383,7704,8025,8346,8667,8988,9309,9630,9951,10272,10593,10914,11235,11556,11877,12198,12519,12840,13161,13482,13803,14124,14445,14766,15087,15408,15729,16050,16371,16692,17013,17334,17655,17976,18297,18618,18939,19260,19581,19902,20223,20544,20865,21186,21507,21828,22149,22470,22791,23112,23433,23754,24075,24396,24717,25038,25359,25680,26001,26322,26644,26965,27286,27607,27928,28249,28570,28891,29212,29533,29854,30175,30496,30817,31138,31459,31780,32101,32422,32743,33064,33385,33706,34027,34348,34669,34990,35311,35632,35953,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-11-13,319,639,959,1279,1599,1918,2238,2558,2878,3198,3518,3837,4157,4477,4797,5117,5436,5756,6076,6396,6716,7036,7355,7675,7995,8315,8635,8954,9274,9594,9914,10234,10554,10873,11193,11513,11833,12153,12472,12792,13112,13432,13752,14072,14391,14711,15031,15351,15671,15990,16310,16630,16950,17270,17590,17909,18229,18549,18869,19189,19509,19828,20148,20468,20788,21108,21427,21747,22067,22387,22707,23027,23346,23666,23986,24306,24626,24945,25265,25585,25905,26225,26545,26864,27184,27504,27824,28144,28463,28783,29103,29423,29743,30063,30382,30702,31022,31342,31662,31981,32301,32621,32941,33261,33581,33900,34220,34540,34860,35180,35499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-11-20,318,637,955,1274,1592,1911,2229,2548,2866,3185,3503,3822,4140,4459,4777,5096,5414,5733,6051,6370,6688,7007,7326,7644,7963,8281,8600,8918,9237,9555,9874,10192,10511,10829,11148,11466,11785,12103,12422,12740,13059,13377,13696,14014,14333,14652,14970,15289,15607,15926,16244,16563,16881,17200,17518,17837,18155,18474,18792,19111,19429,19748,20066,20385,20703,21022,21340,21659,21978,22296,22615,22933,23252,23570,23889,24207,24526,24844,25163,25481,25800,26118,26437,26755,27074,27392,27711,28029,28348,28666,28985,29304,29622,29941,30259,30578,30896,31215,31533,31852,32170,32489,32807,33126,33444,33763,34081,34400,34718,35037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-11-27,317,634,952,1269,1586,1904,2221,2539,2856,3173,3491,3808,4126,4443,4760,5078,5395,5713,6030,6347,6665,6982,7300,7617,7934,8252,8569,8886,9204,9521,9839,10156,10473,10791,11108,11426,11743,12060,12378,12695,13013,13330,13647,13965,14282,14600,14917,15234,15552,15869,16186,16504,16821,17139,17456,17773,18091,18408,18726,19043,19360,19678,19995,20313,20630,20947,21265,21582,21900,22217,22534,22852,23169,23486,23804,24121,24439,24756,25073,25391,25708,26026,26343,26660,26978,27295,27613,27930,28247,28565,28882,29200,29517,29834,30152,30469,30786,31104,31421,31739,32056,32373,32691,33008,33326,33643,33960,34278,34595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-12-04,316,633,949,1266,1583,1899,2216,2532,2849,3166,3482,3799,4115,4432,4749,5065,5382,5698,6015,6332,6648,6965,7282,7598,7915,8231,8548,8865,9181,9498,9814,10131,10448,10764,11081,11397,11714,12031,12347,12664,12981,13297,13614,13930,14247,14564,14880,15197,15513,15830,16147,16463,16780,17096,17413,17730,18046,18363,18680,18996,19313,19629,19946,20263,20579,20896,21212,21529,21846,22162,22479,22795,23112,23429,23745,24062,24379,24695,25012,25328,25645,25962,26278,26595,26911,27228,27545,27861,28178,28494,28811,29128,29444,29761,30078,30394,30711,31027,31344,31661,31977,32294,32610,32927,33244,33560,33877,34193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-12-11,316,632,948,1265,1581,1897,2213,2530,2846,3162,3479,3795,4111,4427,4744,5060,5376,5693,6009,6325,6641,6958,7274,7590,7907,8223,8539,8855,9172,9488,9804,10121,10437,10753,11069,11386,11702,12018,12335,12651,12967,13283,13600,13916,14232,14549,14865,15181,15497,15814,16130,16446,16763,17079,17395,17711,18028,18344,18660,18976,19293,19609,19925,20242,20558,20874,21190,21507,21823,22139,22456,22772,23088,23404,23721,24037,24353,24670,24986,25302,25618,25935,26251,26567,26884,27200,27516,27832,28149,28465,28781,29098,29414,29730,30046,30363,30679,30995,31312,31628,31944,32260,32577,32893,33209,33526,33842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-12-18,317,634,951,1268,1585,1902,2219,2536,2853,3170,3487,3804,4121,4438,4755,5072,5389,5706,6023,6340,6657,6974,7291,7608,7925,8242,8559,8876,9193,9510,9827,10144,10461,10778,11095,11412,11729,12046,12363,12680,12997,13314,13631,13948,14265,14582,14899,15216,15533,15850,16167,16484,16801,17118,17435,17752,18069,18386,18703,19020,19337,19654,19971,20288,20605,20922,21239,21556,21873,22190,22507,22824,23141,23458,23775,24092,24409,24726,25043,25360,25677,25994,26311,26628,26945,27262,27579,27896,28213,28530,28847,29164,29481,29798,30115,30432,30749,31066,31383,31700,32017,32334,32651,32968,33285,33602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-12-25,405,810,1215,1620,2025,2430,2835,3240,3645,4050,4455,4860,5265,5670,6075,6480,6885,7290,7695,8100,8505,8910,9315,9720,10125,10530,10935,11340,11745,12150,12555,12960,13365,13770,14175,14580,14985,15390,15795,16200,16605,17010,17415,17820,18225,18630,19035,19440,19845,20250,20655,21060,21465,21870,22275,22680,23085,23490,23895,24300,24705,25110,25515,25920,26325,26730,27135,27540,27945,28350,28755,29160,29565,29970,30375,30780,31185,31590,31995,32400,32805,33210,33615,34020,34425,34830,35235,35640,36045,36450,36855,37260,37665,38070,38475,38880,39285,39690,40095,40500,40905,41310,41715,42120,42525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022-01-01,953,1906,2859,3812,4765,5718,6671,7624,8577,9530,10483,11436,12389,13342,14295,15248,16201,17154,18107,19060,20013,20966,21919,22872,23825,24778,25731,26684,27637,28590,29543,30496,31449,32402,33355,34308,35261,36214,37167,38120,39073,40026,40979,41932,42885,43838,44791,45744,46697,47650,48603,49556,50509,51462,52415,53368,54321,55274,56227,57180,58133,59086,60039,60992,61945,62898,63851,64804,65757,66710,67663,68616,69569,70522,71475,72428,73381,74334,75287,76240,77193,78146,79099,80052,81005,81958,82911,83864,84817,85770,86723,87676,88629,89582,90535,91488,92441,93394,94347,95300,96253,97206,98159,99112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022-01-08,1542,3084,4626,6168,7710,9252,10794,12336,13878,15420,16962,18504,20046,21588,23130,24672,26214,27756,29298,30840,32382,33924,35466,37008,38550,40092,41634,43176,44718,46260,47802,49344,50886,52428,53970,55512,57054,58596,60138,61680,63222,64764,66306,67848,69390,70932,72474,74016,75558,77100,78642,80184,81726,83268,84810,86352,87894,89436,90978,92520,94062,95604,97146,98688,100230,101772,103314,104856,106398,107940,109482,111024,112566,114108,115650,117192,118734,120276,121818,123360,124902,126444,127986,129528,131070,132612,134154,135696,137238,138780,140322,141864,143406,144948,146490,148032,149574,151116,152658,154200,155742,157284,158826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022-01-15,1890,3780,5670,7560,9450,11340,13230,15120,17010,18900,20790,22680,24570,26460,28350,30240,32130,34020,35910,37800,39690,41580,43470,45360,47250,49140,51030,52920,54810,56700,58590,60480,62370,64260,66150,68040,69930,71820,73710,75600,77490,79380,81270,83160,85050,86940,88830,90720,92610,94500,96390,98280,100170,102060,103950,105840,107730,109620,111510,113400,115290,117180,119070,120960,122850,124740,126630,128520,130410,132300,134190,136080,137970,139860,141750,143640,145530,147420,149310,151200,153090,154980,156870,158760,160650,162540,164430,166320,168210,170100,171990,173880,175770,177660,179550,181440,183330,185220,187110,189000,190890,192780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022-01-22,1769,3538,5307,7076,8845,10614,12383,14152,15921,17690,19459,21228,22997,24766,26535,28304,30073,31842,33611,35380,37149,38918,40687,42456,44225,45994,47763,49532,51301,53070,54839,56608,58377,60146,61915,63684,65453,67222,68991,70760,72529,74298,76067,77836,79605,81374,83143,84912,86681,88450,90219,91988,93757,95526,97295,99064,100833,102602,104371,106140,107909,109678,111447,113216,114985,116754,118523,120292,122061,123830,125599,127368,129137,130906,132675,134444,136213,137982,139751,141520,143289,145058,146827,148596,150365,152134,153903,155672,157441,159210,160979,162748,164517,166286,168055,169824,171593,173362,175131,176900,178669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022-01-29,1240,2480,3720,4960,6200,7440,8680,9920,11160,12400,13640,14880,16120,17360,18600,19840,21080,22320,23560,24800,26040,27280,28520,29760,31000,32240,33480,34720,35960,37200,38440,39680,40920,42160,43400,44640,45880,47120,48360,49600,50840,52080,53320,54560,55800,57040,58280,59520,60760,62000,63240,64480,65720,66960,68200,69440,70680,71920,73160,74400,75640,76880,78120,79360,80600,81840,83080,84320,85560,86800,88040,89280,90520,91760,93000,94240,95480,96720,97960,99200,100440,101680,102920,104160,105400,106640,107880,109120,110360,111600,112840,114080,115320,116560,117800,119040,120280,121520,122760,124000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022-02-05,910,1820,2730,3640,4550,5460,6370,7280,8190,9100,10010,10920,11830,12740,13650,14560,15470,16380,17290,18200,19110,20020,20930,21840,22750,23660,24570,25480,26390,27300,28210,29120,30030,30940,31850,32760,33670,34580,35490,36400,37310,38220,39130,40040,40950,41860,42770,43680,44590,45500,46410,47320,48230,49140,50050,50960,51870,52780,53690,54600,55510,56420,57330,58240,59150,60060,60970,61880,62790,63700,64610,65520,66430,67340,68250,69160,70070,70980,71890,72800,73710,74620,75530,76440,77350,78260,79170,80080,80990,81900,82810,83720,84630,85540,86450,87360,88270,89180,90090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022-02-12,633,1266,1899,2532,3165,3798,4431,5064,5697,6330,6963,7596,8229,8862,9495,10128,10761,11394,12027,12660,13293,13926,14559,15192,15825,16458,17091,17724,18357,18990,19623,20256,20889,21522,22155,22788,23421,24054,24687,25320,25953,26586,27219,27852,28485,29118,29751,30384,31017,31650,32283,32916,33549,34182,34815,35448,36081,36714,37347,37980,38613,39246,39879,40512,41145,41778,42411,43044,43677,44310,44943,45576,46209,46842,47475,48108,48741,49374,50007,50640,51273,51906,52539,53172,53805,54438,55071,55704,56337,56970,57603,58236,58869,59502,60135,60768,61401,62034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
